Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,AudioLevel,LightLevel,Weather
213137.071,0.013929992914199829,-0.1817585527896881,-0.06222045421600342,0.0025367597118020058,-0.22918571531772614,0.24554169178009033,0.021603657,126.1277,Clouds
213137.102,0.05347764492034912,-0.14684903621673584,-0.08146446943283081,0.48368561267852783,-0.021271979436278343,-0.27370262145996094,0.03747595,126.1277,Clouds
213137.131,0.11650694906711578,-0.14237156510353088,-0.08497405052185059,-0.209462970495224,0.8556497693061829,-0.0885261595249176,0.036314867,126.1277,Clouds
213137.162,0.1698177605867386,-0.16749760508537292,-0.08166879415512085,-1.0055447816848755,0.39798977971076965,0.5876244306564331,0.032012273,126.1277,Clouds
213137.191,0.18680453300476074,-0.1832026243209839,-0.22966676950454712,-0.59288489818573,-1.0802695751190186,0.47592517733573914,0.03079621,126.1277,Clouds
213137.221,0.13061749935150146,-0.028489232063293457,-0.17200356721878052,0.6451256275177002,-0.5894758105278015,0.5403045415878296,0.030024515,126.1277,Clouds
213137.251,0.14882713556289673,-0.0025741159915924072,0.05741751194000244,0.8345214128494263,0.10056230425834656,1.0415757894515991,0.026863074,126.1277,Clouds
213137.281,0.36800938844680786,-0.12444251775741577,0.3572646379470825,-0.00766120245680213,-1.3553431034088135,0.812914252281189,0.026385264,126.1277,Clouds
213137.311,0.28995344042778015,-0.06757274270057678,0.4721689820289612,-0.3991745412349701,-2.9438846111297607,0.9652323126792908,0.2286548,126.1277,Clouds
213137.341,0.3286130726337433,0.08251920342445374,0.42515015602111816,-0.3931192457675934,-4.345733642578125,1.2626545429229736,0.5923912,126.1277,Clouds
213137.371,0.4218269884586334,0.25589579343795776,0.44599449634552,0.597867488861084,-5.827449321746826,1.7925471067428589,0.5784907,126.1277,Clouds
213137.400,0.5036823153495789,0.34520840644836426,0.5286788940429688,1.3137104511260986,-6.113677501678467,2.8192732334136963,0.5250227,126.1277,Clouds
213137.430,0.6161901950836182,0.4085228741168976,0.4678785800933838,0.8129913210868835,-5.148665904998779,3.9958713054656982,0.48476917,126.1277,Clouds
213137.460,0.6525336503982544,0.47103351354599,0.3546430468559265,0.14468681812286377,-4.551610946655273,4.992912292480469,0.45408833,126.1277,Clouds
213137.489,0.47944217920303345,0.5955241322517395,0.134256511926651,0.10837370902299881,-3.5516984462738037,5.2704267501831055,0.38627326,126.1277,Clouds
213137.519,0.2967991828918457,0.6124099493026733,-0.10198669135570526,-0.33315178751945496,-1.8947175741195679,4.736351490020752,0.36406067,126.1277,Clouds
213137.549,0.16860419511795044,0.6732264757156372,-0.14225830137729645,-0.42520081996917725,-0.7766507267951965,3.7696497440338135,0.3007209,126.1277,Clouds
213137.580,0.07737857103347778,0.8967292904853821,-0.0782853215932846,-0.1435345560312271,-0.3567398190498352,3.4944653511047363,0.2739555,126.1277,Clouds
213137.609,-0.10624396800994873,1.193071961402893,-0.05619524419307709,0.4174592196941376,-1.0824635028839111,4.069032192230225,0.25732222,126.1277,Clouds
213137.639,-0.3061133027076721,1.2689745426177979,-0.10861241817474365,0.9891834259033203,-2.5574584007263184,5.040858745574951,0.22113691,126.1277,Clouds
213137.669,-0.47479820251464844,1.165696620941162,-0.1518433690071106,1.4807610511779785,-2.8690526485443115,5.819833755493164,0.20548812,126.1277,Clouds
213137.699,-0.5822315812110901,1.107198715209961,-0.293820858001709,1.4228191375732422,-2.5922536849975586,5.441132068634033,0.16923572,126.1277,Clouds
213137.728,-0.5794172286987305,0.959418535232544,-0.37148886919021606,1.0558561086654663,-1.4675878286361694,4.284645080566406,0.15459451,126.1277,Clouds
213137.758,-0.4678247272968292,0.28937238454818726,-0.2802131175994873,1.2396668195724487,-0.013621894642710686,3.755579948425293,0.1406701,126.1277,Clouds
213137.788,-0.40852418541908264,-0.07326865196228027,-0.17451417446136475,1.46943998336792,1.391994833946228,2.939340114593506,0.11947796,126.1277,Clouds
213137.818,-0.45901474356651306,-0.04483842849731445,-0.016969740390777588,1.6160022020339966,2.483593463897705,2.0274863243103027,0.112481564,126.1277,Clouds
213137.848,-0.5933191776275635,0.19109058380126953,0.0922248363494873,1.3896313905715942,2.675936222076416,1.622510313987732,0.32118532,126.1277,Clouds
213137.878,-0.7369458675384521,0.3462510108947754,0.18812081217765808,0.8141889572143555,2.129605770111084,1.6621441841125488,0.30173513,126.1277,Clouds
213137.908,-0.7409207820892334,0.20051920413970947,0.15216761827468872,-0.016181524842977524,1.545254111289978,1.9026142358779907,0.27332637,126.1277,Clouds
213137.937,-0.6030701398849487,-0.15928685665130615,0.07684621214866638,-0.2772158682346344,0.5520867705345154,1.6705437898635864,0.23112302,126.1277,Clouds
213137.967,-0.590743899345398,-0.35325658321380615,0.0882057249546051,0.04452751949429512,-0.6553882360458374,1.1148430109024048,0.2099631,126.1277,Clouds
