Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,AudioLevel,LightLevel,Weather
212934.726,-0.41580456495285034,0.13116806745529175,-0.08574634790420532,-0.49298471212387085,0.6336158514022827,4.169185638427734,1e-06,125.42368,Unknown
212934.755,-0.395280659198761,-0.14400464296340942,-0.04756671190261841,-0.53047776222229,1.3018876314163208,3.164546489715576,1e-06,125.42368,Unknown
212934.785,-0.45701494812965393,-0.24590641260147095,-0.01205974817276001,-0.3960936665534973,1.6172726154327393,2.3123586177825928,1e-06,125.42368,Unknown
212934.815,-0.4820956885814667,-0.23696404695510864,-0.05285322666168213,-0.7958254218101501,1.6583112478256226,1.6929936408996582,1e-06,125.42368,Unknown
212934.845,-0.5243350267410278,-0.1444627046585083,-0.10087805986404419,-1.4259271621704102,1.4248058795928955,1.3748871088027954,1e-06,125.42368,Clouds
212934.874,-0.6686984300613403,-0.029654502868652344,-0.1653740406036377,-1.710924744606018,1.167528510093689,1.7496514320373535,1e-06,125.42368,Clouds
212934.904,-0.6079210042953491,-0.09372788667678833,-0.27762556076049805,-1.5428377389907837,0.9796721339225769,2.2566475868225098,1e-06,125.42368,Clouds
212934.934,-0.6593554019927979,-0.24994230270385742,-0.35427355766296387,-1.0124908685684204,0.4245578944683075,2.2719106674194336,1e-06,125.42368,Clouds
212934.964,-0.7633668780326843,-0.3644615411758423,-0.3464810848236084,-0.4779393672943115,0.07032763957977295,1.9303975105285645,1e-06,125.42368,Clouds
212934.994,-0.9054828882217407,-0.3853473663330078,-0.36779284477233887,-0.10650766640901566,-0.3599289655685425,1.6491416692733765,1e-06,125.42368,Clouds
212935.024,-1.0239548683166504,-0.32063257694244385,-0.3666900396347046,0.2525257170200348,-0.7064801454544067,1.3424196243286133,1e-06,125.42368,Clouds
212935.054,-1.0723527669906616,-0.3006226420402527,-0.39978206157684326,0.4915224611759186,-0.6864618062973022,0.966585099697113,1e-06,125.42368,Clouds
212935.083,-1.0707443952560425,-0.10466814041137695,-0.4486355781555176,0.8282017111778259,-1.161574363708496,-0.06779985874891281,1e-06,125.42368,Clouds
212935.113,-0.998796284198761,-0.15107786655426025,-0.31302547454833984,1.9151506423950195,-1.5577737092971802,-0.9774545431137085,1e-06,125.42368,Clouds
212935.143,-0.9179776906967163,-0.09032881259918213,-0.1887233853340149,2.3723931312561035,-1.3888874053955078,-1.9738566875457764,1e-06,125.42368,Clouds
212935.173,-0.8564591407775879,0.09762358665466309,-0.10244948416948318,1.892774224281311,-1.523856282234192,-3.0874199867248535,1e-06,125.42368,Clouds
212935.203,-0.7732284069061279,0.3181333541870117,-0.10660868883132935,0.8179369568824768,-2.06913685798645,-4.024502277374268,1e-06,125.42368,Clouds
212935.233,-0.7285169363021851,0.46905386447906494,-0.10852920264005661,-0.16886259615421295,-2.23463773727417,-4.223270416259766,1e-06,125.42368,Clouds
212935.262,-0.4815942645072937,0.43904662132263184,-0.15187352895736694,-0.5858699679374695,-1.5510473251342773,-4.081460952758789,1e-06,125.42368,Clouds
212935.292,-0.21851950883865356,0.352011501789093,-0.20343893766403198,-0.49334487318992615,-1.123108148574829,-4.359550476074219,1e-06,125.42368,Clouds
212935.322,-0.05101644992828369,0.38335394859313965,-0.17400109767913818,-0.026660509407520294,-0.8502166867256165,-4.891397476196289,1e-06,125.42368,Clouds
212935.352,0.07827776670455933,0.5238461494445801,-0.13361334800720215,0.19886501133441925,-0.4262174367904663,-5.361600399017334,1e-06,125.42368,Clouds
212935.382,0.2068808674812317,0.7135022878646851,-0.0961761474609375,0.10152234882116318,0.19184210896492004,-5.230930328369141,1e-06,125.42368,Clouds
212935.412,0.3465765714645386,0.8533306121826172,-0.07667642831802368,-0.14036014676094055,0.4302648901939392,-4.590222358703613,1e-06,125.42368,Clouds
212935.441,0.418376624584198,0.8749969005584717,-0.027858495712280273,-0.37089231610298157,0.5868011713027954,-3.735006093978882,1e-06,125.42368,Clouds
